2029
2177
1990
1888
2189
2225
2118
2144
2363
2148
2202
2329
2181
2159
2215
2109
2174
2126
2173
2187
2078
2215
2035
2297
2091
2161
2195
2228
2280
2165
2239
2154
2133
2059
2203
2208
2171
2109
2183
2020
2126
2390
2305
2127
2282
2031
2207
1982
2145
2204
2264
2128
2157
2257
2056
2401
2048
2106
2246
2170
2125
2239
2212
2294
2052
2252
1986
2269
2169
2129
2223
2295
2156
2238
2050
2184
2255
2138
2211
2285
1944
2120
2070
2183
2223
2017
2376
2020
2211
2248
2254
2120
2171
2262
2206
2221
2399
2187
2221
2
